tehsil,sku_name,month_year,qty,revenue,transaction_count
Amravati_T055,Topik 15 WP,2026-02,6,4939.54,3
Amravati_T055,Topik 15 WP,2026-03,97,63471.34,6
Amravati_T056,Actara 25 WG,2025-10,3,1675.71,1
Amravati_T056,Actara 25 WG,2025-11,35,54249.71,8
Amravati_T056,Actara 25 WG,2026-01,16,27481.800000000003,3
Amravati_T056,Actara 25 WG,2026-02,24,37606.67999999999,2
Amravati_T056,Actara 25 WG,2026-03,68,42666.43,4
Amravati_T056,Movondo,2025-10,2,1523.4,1
Amravati_T056,Movondo,2025-11,14,18063.8,2
Amravati_T056,Movondo,2025-12,20,21875.559999999998,5
Amravati_T056,Movondo,2026-02,111,202161.09,2
Amravati_T056,Movondo,2026-03,8,4752.32,2
Amravati_T056,Score 250 EC,2025-10,15,15648.970000000001,4
Amravati_T056,Score 250 EC,2025-11,13,12786.460000000001,4
Amravati_T056,Score 250 EC,2025-12,17,26744.53,3
Amravati_T056,Score 250 EC,2026-01,15,16295.599999999999,4
Amravati_T056,Score 250 EC,2026-02,26,27633.12,6
Amravati_T056,Score 250 EC,2026-03,6,6744.880000000001,4
Amravati_T056,Topik 15 WP,2025-10,20,22289.37,5
Amravati_T056,Topik 15 WP,2025-11,32,40676.77,5
Amravati_T056,Topik 15 WP,2025-12,27,20242.2,3
Amravati_T056,Topik 15 WP,2026-01,48,73387.01,2
Amravati_T056,Topik 15 WP,2026-02,18,34847.28,1
Amravati_T056,Topik 15 WP,2026-03,10,15093.970000000001,3
Amravati_T057,Alto 5 SC,2025-10,130,110092.07999999999,4
Amravati_T057,Alto 5 SC,2025-11,12,19838.19,4
Amravati_T057,Alto 5 SC,2025-12,17,27480.28,3
Amravati_T057,Alto 5 SC,2026-01,77,110348.31,5
Amravati_T057,Alto 5 SC,2026-02,18,22775.54,4
Amravati_T057,Alto 5 SC,2026-03,10,7635.6,3
Amravati_T057,Axial 50 EC,2025-10,117,218102.36,4
Amravati_T057,Axial 50 EC,2025-11,11,15084.010000000002,2
Amravati_T057,Axial 50 EC,2025-12,22,28301.190000000002,3
Amravati_T057,Axial 50 EC,2026-01,49,78348.81,6
Amravati_T057,Axial 50 EC,2026-02,2,3100.44,1
Amravati_T057,Axial 50 EC,2026-03,15,17590.05,2
Amravati_T057,Kavach 75 WP,2025-10,6,10284.97,4
Amravati_T057,Kavach 75 WP,2025-11,33,42985.89,6
Amravati_T057,Kavach 75 WP,2025-12,18,22809.849999999995,5
Amravati_T057,Kavach 75 WP,2026-01,20,28717.36,6
Amravati_T057,Kavach 75 WP,2026-02,49,64568.48000000001,8
Amravati_T057,Kavach 75 WP,2026-03,4,6564.18,2
Amravati_T057,Vertimec 1.8 EC,2025-10,215,119230.1,4
Amravati_T057,Vertimec 1.8 EC,2025-11,14,19928.26,5
Amravati_T057,Vertimec 1.8 EC,2025-12,20,19936.6,9
Amravati_T057,Vertimec 1.8 EC,2026-01,9,12792.48,3
Amravati_T057,Vertimec 1.8 EC,2026-02,14,17147.5,4
Amravati_T057,Vertimec 1.8 EC,2026-03,83,80475.97,1
Amravati_T059,Movondo,2025-10,21,25166.29,5
Amravati_T059,Movondo,2025-11,17,34829.73,4
Amravati_T059,Movondo,2025-12,12,12254.05,4
Amravati_T059,Movondo,2026-01,17,17130.160000000003,3
Amravati_T059,Movondo,2026-02,24,35709.75000000001,5
Amravati_T059,Movondo,2026-03,36,28806.840000000004,1
Amravati_T059,Topik 15 WP,2025-10,96,171456.88,2
Amravati_T059,Topik 15 WP,2025-11,8,4812.509999999999,3
Amravati_T059,Topik 15 WP,2025-12,117,224699.20999999996,4
Amravati_T059,Topik 15 WP,2026-01,11,16457.94,3
Amravati_T059,Topik 15 WP,2026-02,6,8488.44,4
Amravati_T059,Topik 15 WP,2026-03,66,90096.37000000001,7
Amravati_T060,Alto 5 SC,2025-10,8,5229.82,2
Amravati_T060,Alto 5 SC,2025-11,13,24416.42,2
Amravati_T060,Alto 5 SC,2025-12,99,126853.03999999998,7
Amravati_T060,Alto 5 SC,2026-01,13,15231.050000000001,3
Amravati_T060,Alto 5 SC,2026-02,23,28070.15,4
Amravati_T060,Alto 5 SC,2026-03,12,12928.289999999999,6
Amravati_T060,Score 250 EC,2025-10,1,1521.9,1
Amravati_T060,Score 250 EC,2025-11,1,1754.49,1
Amravati_T060,Score 250 EC,2025-12,37,43670.72,5
Amravati_T060,Score 250 EC,2026-01,12,12000.16,4
Amravati_T060,Score 250 EC,2026-02,9,12114.31,3
Amravati_T060,Score 250 EC,2026-03,129,277949.80000000005,3
Amravati_T060,Vertimec 1.8 EC,2025-10,124,266470.47000000003,3
Amravati_T060,Vertimec 1.8 EC,2025-11,54,84586.64000000001,9
Amravati_T060,Vertimec 1.8 EC,2025-12,20,34646.61,3
Amravati_T060,Vertimec 1.8 EC,2026-01,2,2690.12,2
Amravati_T060,Vertimec 1.8 EC,2026-02,8,15137.44,1
Amravati_T060,Vertimec 1.8 EC,2026-03,51,93033.4,5
Amravati_T060,Vibrance Integral,2025-10,13,26849.43,2
Amravati_T060,Vibrance Integral,2025-11,122,174030.56,4
Amravati_T060,Vibrance Integral,2025-12,29,34489.14,2
Amravati_T060,Vibrance Integral,2026-01,95,92564.97,6
Amravati_T060,Vibrance Integral,2026-02,5,4337.91,2
Amravati_T060,Vibrance Integral,2026-03,7,8788.48,2
Amravati_T062,Kavach 75 WP,2025-10,29,31972.019999999997,4
Amravati_T062,Kavach 75 WP,2025-11,107,168700.38,5
Amravati_T062,Kavach 75 WP,2025-12,10,16807.34,3
Amravati_T062,Kavach 75 WP,2026-01,16,17420.940000000002,2
Amravati_T062,Kavach 75 WP,2026-02,6,4235.64,2
Amravati_T062,Kavach 75 WP,2026-03,17,18603.100000000002,3
Amravati_T062,Vertimec 1.8 EC,2025-10,11,16552.690000000002,2
Amravati_T062,Vertimec 1.8 EC,2025-11,18,23250.07,4
Amravati_T062,Vertimec 1.8 EC,2025-12,20,36745.56,4
Amravati_T062,Vertimec 1.8 EC,2026-01,14,19407.22,5
Amravati_T062,Vertimec 1.8 EC,2026-02,17,23772.730000000003,5
Amravati_T062,Vertimec 1.8 EC,2026-03,11,21687.199999999997,3
Amravati_T064,Alto 5 SC,2025-10,9,7507.16,4
Amravati_T064,Alto 5 SC,2025-12,75,41130.490000000005,4
Amravati_T064,Alto 5 SC,2026-01,29,46001.66,7
Amravati_T064,Alto 5 SC,2026-02,33,38192.93,5
Amravati_T064,Alto 5 SC,2026-03,20,21309.93,3
Amravati_T064,Amistar 250 SC,2025-10,7,10028.93,5
Amravati_T064,Amistar 250 SC,2025-11,6,7717.68,6
Amravati_T064,Amistar 250 SC,2025-12,20,29977.72,4
Amravati_T064,Amistar 250 SC,2026-01,36,44463.91,4
Amravati_T064,Amistar 250 SC,2026-02,23,32245.579999999998,4
Amravati_T064,Amistar 250 SC,2026-03,15,20881.24,4
Amravati_T064,Topik 15 WP,2025-10,15,20076.18,3
Amravati_T064,Topik 15 WP,2025-11,31,38518.79,7
Amravati_T064,Topik 15 WP,2025-12,93,128120.6,5
Amravati_T064,Topik 15 WP,2026-01,33,44883.43000000001,4
Amravati_T064,Topik 15 WP,2026-02,5,6268.5,2
Amravati_T064,Topik 15 WP,2026-03,10,11598.8,2
Amravati_T066,Cruiser 350 FS,2025-10,79,128486.3,4
Amravati_T066,Cruiser 350 FS,2025-12,10,13676.119999999999,8
Amravati_T066,Cruiser 350 FS,2026-01,6,6981.1900000000005,2
Amravati_T066,Cruiser 350 FS,2026-02,77,79170.78,2
Amravati_T066,Cruiser 350 FS,2026-03,49,80370.86,3
Amravati_T066,Tilt 250 EC,2025-10,1,1413.76,1
Amravati_T066,Tilt 250 EC,2025-11,127,158794.91999999998,5
Amravati_T066,Tilt 250 EC,2025-12,22,23820.199999999997,4
Amravati_T066,Tilt 250 EC,2026-01,18,22848.57,2
Amravati_T066,Tilt 250 EC,2026-03,25,31481.559999999998,3
Amravati_T067,Alto 5 SC,2025-10,12,15166.64,6
Amravati_T067,Alto 5 SC,2025-11,55,33180.25,7
Amravati_T067,Alto 5 SC,2025-12,138,229626.28,8
Amravati_T067,Alto 5 SC,2026-01,6,4905.68,3
Amravati_T067,Alto 5 SC,2026-02,33,43298.130000000005,8
Amravati_T067,Alto 5 SC,2026-03,111,125534.11,6
Amravati_T067,Amistar 250 SC,2025-10,34,32127.25,4
Amravati_T067,Amistar 250 SC,2025-12,26,33770.060000000005,11
Amravati_T067,Amistar 250 SC,2026-01,20,23411.66,3
Amravati_T067,Amistar 250 SC,2026-02,17,11216.74,3
Amravati_T067,Amistar 250 SC,2026-03,4,4664.0599999999995,3
Amravati_T067,Axial 50 EC,2025-10,26,41823.98,4
Amravati_T067,Axial 50 EC,2025-11,23,34036.200000000004,4
Amravati_T067,Axial 50 EC,2025-12,87,104358.78,7
Amravati_T067,Axial 50 EC,2026-01,6,4749.0,2
Amravati_T067,Axial 50 EC,2026-02,45,63628.49999999999,4
Amravati_T067,Axial 50 EC,2026-03,23,15191.42,2
Amravati_T067,Kavach 75 WP,2025-10,29,33795.05,6
Amravati_T067,Kavach 75 WP,2025-11,57,90417.04,13
Amravati_T067,Kavach 75 WP,2025-12,165,295275.57,7
Amravati_T067,Kavach 75 WP,2026-01,43,60855.850000000006,9
Amravati_T067,Kavach 75 WP,2026-02,20,28463.97,5
Amravati_T067,Kavach 75 WP,2026-03,30,42425.1,9
Amravati_T067,Tilt 250 EC,2025-10,27,34058.39,4
Amravati_T067,Tilt 250 EC,2025-11,79,85057.29000000001,6
Amravati_T067,Tilt 250 EC,2025-12,24,24155.85,8
Amravati_T067,Tilt 250 EC,2026-01,25,40345.69,3
Amravati_T067,Tilt 250 EC,2026-02,67,42175.25,5
Amravati_T067,Tilt 250 EC,2026-03,8,8485.62,5
Amravati_T067,Topik 15 WP,2025-10,14,14946.68,2
Amravati_T067,Topik 15 WP,2025-11,3,3776.55,3
Amravati_T067,Topik 15 WP,2025-12,11,16842.69,3
Amravati_T067,Topik 15 WP,2026-01,9,8595.58,3
Amravati_T067,Topik 15 WP,2026-02,219,334926.16,3
Amravati_T067,Topik 15 WP,2026-03,15,25177.48,4
Amravati_T067,Vertimec 1.8 EC,2025-10,8,16850.8,1
Amravati_T067,Vertimec 1.8 EC,2025-11,2,2478.73,2
Amravati_T067,Vertimec 1.8 EC,2025-12,27,36961.16,6
Amravati_T067,Vertimec 1.8 EC,2026-01,34,47155.62999999999,13
Amravati_T067,Vertimec 1.8 EC,2026-02,71,100355.72,3
Amravati_T067,Vertimec 1.8 EC,2026-03,15,14233.98,2
Amravati_T070,Alto 5 SC,2025-10,4,5765.639999999999,4
Amravati_T070,Alto 5 SC,2025-11,18,28587.39,6
Amravati_T070,Alto 5 SC,2025-12,12,14208.759999999998,5
Amravati_T070,Alto 5 SC,2026-01,37,39440.98,7
Amravati_T070,Alto 5 SC,2026-02,2,1293.79,2
Amravati_T070,Amistar 250 SC,2025-10,95,112313.65000000001,4
Amravati_T070,Amistar 250 SC,2025-11,7,10011.4,1
Amravati_T070,Amistar 250 SC,2025-12,21,25435.66,3
Amravati_T070,Amistar 250 SC,2026-01,26,23928.100000000006,4
Amravati_T070,Amistar 250 SC,2026-02,4,4532.68,1
Amravati_T070,Amistar 250 SC,2026-03,11,16361.689999999999,3
Amravati_T070,Axial 50 EC,2025-10,181,78655.56,2
Amravati_T070,Axial 50 EC,2025-11,22,46834.7,1
Amravati_T070,Axial 50 EC,2025-12,32,31865.469999999994,4
Amravati_T070,Axial 50 EC,2026-01,11,12859.810000000001,5
Amravati_T070,Axial 50 EC,2026-02,11,13254.42,3
Amravati_T070,Axial 50 EC,2026-03,47,35935.73,2
Amravati_T070,Movondo,2025-10,18,32078.88,1
Amravati_T070,Movondo,2025-11,187,257739.71000000002,4
Amravati_T070,Movondo,2025-12,144,177573.9,3
Amravati_T070,Movondo,2026-01,110,122520.38,7
Amravati_T070,Movondo,2026-02,8,9660.26,5
Amravati_T070,Movondo,2026-03,14,20636.559999999998,5
Amravati_T072,Amistar 250 SC,2025-10,46,35326.74,7
Amravati_T072,Amistar 250 SC,2025-11,97,100348.9,7
Amravati_T072,Amistar 250 SC,2025-12,25,36326.51,6
Amravati_T072,Amistar 250 SC,2026-01,110,176041.13,12
Amravati_T072,Amistar 250 SC,2026-02,15,21898.989999999998,5
Amravati_T072,Amistar 250 SC,2026-03,14,16437.25,5
Amravati_T072,Movondo,2025-10,88,87190.98,5
Amravati_T072,Movondo,2025-11,87,105016.5,4
Amravati_T072,Movondo,2025-12,44,42146.899999999994,5
Amravati_T072,Movondo,2026-01,10,6627.49,3
Amravati_T072,Movondo,2026-02,88,130830.29,6
Amravati_T072,Movondo,2026-03,14,19429.850000000002,4
Amravati_T072,Tilt 250 EC,2025-10,4,3970.12,1
Amravati_T072,Tilt 250 EC,2026-01,20,9359.05,4
Amravati_T072,Tilt 250 EC,2026-02,25,24072.75,7
Amravati_T072,Tilt 250 EC,2026-03,9,13413.52,2
Amravati_T072,Vibrance Integral,2025-10,13,19008.090000000004,6
Amravati_T072,Vibrance Integral,2025-11,136,75064.0,9
Amravati_T072,Vibrance Integral,2025-12,45,58175.22,9
Amravati_T072,Vibrance Integral,2026-01,45,61379.92999999999,10
Amravati_T072,Vibrance Integral,2026-02,17,24791.440000000002,4
Amravati_T072,Vibrance Integral,2026-03,26,45861.9,6
Amravati_T075,Movondo,2025-10,2,2510.5,2
Amravati_T075,Movondo,2025-11,269,250945.39,3
Amravati_T075,Movondo,2025-12,26,41745.810000000005,5
Amravati_T075,Movondo,2026-01,22,36118.630000000005,3
Amravati_T075,Movondo,2026-03,15,8001.420000000001,2
Amravati_T075,Tilt 250 EC,2025-10,13,17699.68,5
Amravati_T075,Tilt 250 EC,2025-11,53,35218.39,5
Amravati_T075,Tilt 250 EC,2025-12,23,44659.54,4
Amravati_T075,Tilt 250 EC,2026-01,18,15631.26,5
Amravati_T075,Tilt 250 EC,2026-02,4,5613.0,2
Amravati_T075,Tilt 250 EC,2026-03,11,10759.03,3
Amravati_T075,Topik 15 WP,2025-10,8,8521.44,1
Amravati_T075,Topik 15 WP,2025-11,20,22829.79,4
Amravati_T075,Topik 15 WP,2025-12,15,24261.22,3
Amravati_T075,Topik 15 WP,2026-01,30,34063.740000000005,14
Amravati_T075,Topik 15 WP,2026-02,5,9435.06,2
Amravati_T075,Topik 15 WP,2026-03,25,19508.52,5
Amravati_T076,Amistar 250 SC,2025-10,8,8299.08,2
Amravati_T076,Amistar 250 SC,2025-11,13,16608.730000000003,2
Amravati_T076,Amistar 250 SC,2025-12,34,38272.12,5
Amravati_T076,Amistar 250 SC,2026-01,15,25475.550000000003,7
Amravati_T076,Amistar 250 SC,2026-02,7,5133.39,3
Amravati_T076,Amistar 250 SC,2026-03,32,41236.31,6
Amravati_T076,Axial 50 EC,2025-10,50,90496.18,4
Amravati_T076,Axial 50 EC,2025-11,2,3883.08,2
Amravati_T076,Axial 50 EC,2025-12,36,52297.24,3
Amravati_T076,Axial 50 EC,2026-01,14,11084.03,4
Amravati_T076,Axial 50 EC,2026-02,4,6348.41,2
Amravati_T076,Axial 50 EC,2026-03,35,45313.27,6
Amravati_T076,Tilt 250 EC,2025-10,34,41715.2,3
Amravati_T076,Tilt 250 EC,2025-11,1,1017.63,1
Amravati_T076,Tilt 250 EC,2025-12,67,100560.31999999999,5
Amravati_T076,Tilt 250 EC,2026-02,9,19379.25,1
Amravati_T076,Tilt 250 EC,2026-03,54,58709.97,3
Amravati_T076,Vertimec 1.8 EC,2025-10,95,195183.62,5
Amravati_T076,Vertimec 1.8 EC,2025-11,22,32958.08,2
Amravati_T076,Vertimec 1.8 EC,2025-12,28,31651.79,5
Amravati_T076,Vertimec 1.8 EC,2026-01,26,29747.14,3
Amravati_T076,Vertimec 1.8 EC,2026-02,18,19730.059999999998,4
Amravati_T076,Vertimec 1.8 EC,2026-03,13,22618.05,1
Amravati_T077,Cruiser 350 FS,2025-10,18,24228.29,5
Amravati_T077,Cruiser 350 FS,2025-11,2,2995.23,2
Amravati_T077,Cruiser 350 FS,2025-12,8,8919.76,1
Amravati_T077,Cruiser 350 FS,2026-01,60,89787.0,1
Amravati_T077,Cruiser 350 FS,2026-02,7,12867.81,4
Amravati_T077,Cruiser 350 FS,2026-03,38,43353.490000000005,6
Amravati_T077,Kavach 75 WP,2025-10,108,176599.13000000003,8
Amravati_T077,Kavach 75 WP,2025-11,4,4298.01,2
Amravati_T077,Kavach 75 WP,2025-12,31,53870.95,7
Amravati_T077,Kavach 75 WP,2026-01,33,45221.03999999999,5
Amravati_T077,Kavach 75 WP,2026-02,5,4963.9,3
Amravati_T077,Kavach 75 WP,2026-03,53,59081.53999999999,4
Amravati_T077,Tilt 250 EC,2025-10,163,253751.05,6
Amravati_T077,Tilt 250 EC,2025-11,12,16073.410000000002,3
Amravati_T077,Tilt 250 EC,2025-12,26,31239.050000000003,5
Amravati_T077,Tilt 250 EC,2026-01,41,43024.729999999996,3
Amravati_T077,Tilt 250 EC,2026-02,5,4738.4800000000005,3
Amravati_T077,Tilt 250 EC,2026-03,26,38650.36,4
Amravati_T079,Axial 50 EC,2025-10,8,9899.890000000001,5
Amravati_T079,Axial 50 EC,2025-11,8,4701.12,1
Amravati_T079,Axial 50 EC,2025-12,148,221368.49,5
Amravati_T079,Axial 50 EC,2026-01,85,91661.46,7
Amravati_T079,Axial 50 EC,2026-02,5,5870.25,3
Amravati_T079,Axial 50 EC,2026-03,8,14118.8,1
Amravati_T079,Score 250 EC,2025-10,4,2376.12,1
Amravati_T079,Score 250 EC,2025-11,7,9003.64,2
Amravati_T079,Score 250 EC,2025-12,34,61337.56999999999,5
Amravati_T079,Score 250 EC,2026-01,6,12711.72,1
Amravati_T079,Score 250 EC,2026-02,14,12221.9,4
Amravati_T079,Score 250 EC,2026-03,63,51183.530000000006,3
Amravati_T079,Vertimec 1.8 EC,2025-10,130,223896.66,4
Amravati_T079,Vertimec 1.8 EC,2025-11,13,22424.58,4
Amravati_T079,Vertimec 1.8 EC,2025-12,47,35209.64,4
Amravati_T079,Vertimec 1.8 EC,2026-01,10,9265.88,3
Amravati_T079,Vertimec 1.8 EC,2026-02,26,44008.43,3
Amravati_T080,Axial 50 EC,2025-10,27,36834.189999999995,5
Amravati_T080,Axial 50 EC,2025-11,7,5938.53,2
Amravati_T080,Axial 50 EC,2025-12,112,231082.85,6
Amravati_T080,Axial 50 EC,2026-01,6,10858.05,2
Amravati_T080,Axial 50 EC,2026-02,31,39483.399999999994,4
Amravati_T080,Axial 50 EC,2026-03,5,8565.55,1
Amravati_T080,Kavach 75 WP,2025-10,30,48045.34,4
Amravati_T080,Kavach 75 WP,2025-11,13,15400.52,2
Amravati_T080,Kavach 75 WP,2025-12,142,151742.12,4
Amravati_T080,Kavach 75 WP,2026-01,24,14487.41,4
Amravati_T080,Kavach 75 WP,2026-02,31,52900.88,1
Amravati_T080,Kavach 75 WP,2026-03,5,4972.19,2
Amravati_T080,Movondo,2025-10,80,40431.59,2
Amravati_T080,Movondo,2025-11,14,18711.61,6
Amravati_T080,Movondo,2025-12,13,20192.01,5
Amravati_T080,Movondo,2026-01,4,2855.92,1
Amravati_T080,Movondo,2026-02,25,17998.660000000003,3
Amravati_T080,Movondo,2026-03,8,16612.0,1
Amravati_T080,Score 250 EC,2025-10,1,2064.14,1
Amravati_T080,Score 250 EC,2025-11,15,20971.37,3
Amravati_T080,Score 250 EC,2025-12,27,36238.85,10
Amravati_T080,Score 250 EC,2026-01,70,116369.08,4
Amravati_T080,Score 250 EC,2026-02,20,32119.61,5
Amravati_T080,Score 250 EC,2026-03,6,6312.38,2
Amravati_T080,Tilt 250 EC,2025-10,9,15811.45,2
Amravati_T080,Tilt 250 EC,2025-11,246,139613.78,8
Amravati_T080,Tilt 250 EC,2025-12,66,107017.92,9
Amravati_T080,Tilt 250 EC,2026-01,25,40533.49,5
Amravati_T080,Tilt 250 EC,2026-02,23,22580.02,5
Amravati_T080,Tilt 250 EC,2026-03,276,231303.67,14
Amravati_T081,Cruiser 350 FS,2025-10,122,123963.93000000001,7
Amravati_T081,Cruiser 350 FS,2025-11,38,28467.270000000004,6
Amravati_T081,Cruiser 350 FS,2025-12,13,20588.850000000002,6
Amravati_T081,Cruiser 350 FS,2026-01,21,20955.77,5
Amravati_T081,Cruiser 350 FS,2026-02,1,713.73,1
Amravati_T081,Cruiser 350 FS,2026-03,75,86111.56000000001,2
Amravati_T081,Kavach 75 WP,2025-10,114,179613.51,4
Amravati_T081,Kavach 75 WP,2025-11,21,33156.72,8
Amravati_T081,Kavach 75 WP,2025-12,7,10098.380000000001,2
Amravati_T081,Kavach 75 WP,2026-01,35,38928.990000000005,4
Amravati_T081,Kavach 75 WP,2026-02,1,1539.62,1
Amravati_T081,Kavach 75 WP,2026-03,37,31225.19,5
Amravati_T081,Vertimec 1.8 EC,2025-10,20,22577.3,2
Amravati_T081,Vertimec 1.8 EC,2025-11,162,257865.86,7
Amravati_T081,Vertimec 1.8 EC,2025-12,1,976.49,1
Amravati_T081,Vertimec 1.8 EC,2026-01,17,33916.19,1
Amravati_T081,Vertimec 1.8 EC,2026-02,7,11014.3,3
Amravati_T081,Vertimec 1.8 EC,2026-03,7,10691.48,4
Amravati_T083,Cruiser 350 FS,2025-10,97,183855.95,4
Amravati_T083,Cruiser 350 FS,2025-11,24,18568.43,2
Amravati_T083,Cruiser 350 FS,2025-12,16,19656.0,3
Amravati_T083,Cruiser 350 FS,2026-01,29,34313.96,5
Amravati_T083,Cruiser 350 FS,2026-02,1,1760.01,1
Amravati_T083,Cruiser 350 FS,2026-03,38,32342.909999999996,2
Amravati_T083,Kavach 75 WP,2025-10,178,208958.85,3
Amravati_T083,Kavach 75 WP,2025-11,22,39030.469999999994,3
Amravati_T083,Kavach 75 WP,2025-12,17,9579.05,3
Amravati_T083,Kavach 75 WP,2026-01,3,2072.43,1
Amravati_T083,Kavach 75 WP,2026-02,132,56793.920000000006,2
Amravati_T083,Kavach 75 WP,2026-03,22,35416.479999999996,3
Amravati_T083,Topik 15 WP,2025-10,25,40032.21,4
Amravati_T083,Topik 15 WP,2025-11,113,197546.72999999998,2
Amravati_T083,Topik 15 WP,2025-12,1,1074.8,1
Amravati_T083,Topik 15 WP,2026-01,47,53269.61,3
Amravati_T083,Topik 15 WP,2026-02,18,30339.16,4
Amravati_T083,Topik 15 WP,2026-03,86,41086.93,2
Amravati_T084,Amistar 250 SC,2025-10,35,55582.68,8
Amravati_T084,Amistar 250 SC,2025-11,16,11415.43,3
Amravati_T084,Amistar 250 SC,2025-12,10,9743.07,3
Amravati_T084,Amistar 250 SC,2026-01,14,14323.15,3
Amravati_T084,Amistar 250 SC,2026-02,15,16761.17,5
Amravati_T084,Amistar 250 SC,2026-03,39,63476.7,3
Amravati_T084,Kavach 75 WP,2025-11,6,4754.0599999999995,2
Amravati_T084,Kavach 75 WP,2025-12,226,168932.09,4
Amravati_T084,Kavach 75 WP,2026-01,11,14172.66,2
Amravati_T084,Kavach 75 WP,2026-02,18,21847.45,2
Amravati_T084,Kavach 75 WP,2026-03,5,8325.78,3
Amravati_T085,Actara 25 WG,2025-10,9,8930.85,3
Amravati_T085,Actara 25 WG,2025-11,21,44351.58,1
Amravati_T085,Actara 25 WG,2025-12,11,15682.54,8
Amravati_T085,Actara 25 WG,2026-01,7,11896.619999999999,2
Amravati_T085,Actara 25 WG,2026-02,23,23514.559999999998,3
Amravati_T085,Alto 5 SC,2025-10,14,19912.89,3
Amravati_T085,Alto 5 SC,2025-11,83,49022.7,2
Amravati_T085,Alto 5 SC,2025-12,95,201051.35,1
Amravati_T085,Alto 5 SC,2026-01,12,16511.83,5
Amravati_T085,Alto 5 SC,2026-02,36,38720.4,3
Amravati_T085,Alto 5 SC,2026-03,11,19290.58,2
Amravati_T088,Alto 5 SC,2025-10,201,111683.64,1
Amravati_T088,Alto 5 SC,2025-11,17,30127.710000000003,7
Amravati_T088,Alto 5 SC,2025-12,51,66199.5,7
Amravati_T088,Alto 5 SC,2026-01,5,8346.119999999999,4
Amravati_T088,Alto 5 SC,2026-02,2,3282.01,2
Amravati_T088,Alto 5 SC,2026-03,5,5893.169999999999,2
Amravati_T088,Topik 15 WP,2025-10,8,16046.04,3
Amravati_T088,Topik 15 WP,2026-01,16,8656.689999999999,3
Amravati_T088,Topik 15 WP,2026-02,45,49405.37,5
Amravati_T088,Topik 15 WP,2026-03,71,124980.17,3
Amravati_T089,Kavach 75 WP,2025-10,17,25560.39,5
Amravati_T089,Kavach 75 WP,2025-11,14,18180.31,5
Amravati_T089,Kavach 75 WP,2025-12,30,58811.28,3
Amravati_T089,Kavach 75 WP,2026-01,13,20618.92,2
Amravati_T089,Kavach 75 WP,2026-02,14,17224.84,2
Amravati_T089,Kavach 75 WP,2026-03,99,165127.44,2
Amravati_T089,Movondo,2025-10,8,4782.16,1
Amravati_T089,Movondo,2025-11,24,25225.159999999996,6
Amravati_T089,Movondo,2025-12,30,42452.35,4
Amravati_T089,Movondo,2026-01,101,89871.89,3
Amravati_T089,Movondo,2026-02,6,9485.02,4
Amravati_T089,Movondo,2026-03,5,7829.63,5
Amravati_T091,Score 250 EC,2025-10,158,165819.42,1
Amravati_T091,Score 250 EC,2025-11,1,1666.08,1
Amravati_T091,Score 250 EC,2025-12,15,12765.380000000001,4
Amravati_T091,Score 250 EC,2026-01,131,134560.11000000002,3
Amravati_T091,Score 250 EC,2026-02,28,27638.6,6
Amravati_T091,Score 250 EC,2026-03,13,25057.0,2
Amravati_T091,Tilt 250 EC,2025-10,13,14288.119999999999,6
Amravati_T091,Tilt 250 EC,2025-11,10,14377.52,7
Amravati_T091,Tilt 250 EC,2025-12,15,18562.29,4
Amravati_T091,Tilt 250 EC,2026-01,8,9655.55,6
Amravati_T091,Tilt 250 EC,2026-02,3,3687.66,2
Amravati_T091,Tilt 250 EC,2026-03,6,5335.02,2
Amravati_T091,Vibrance Integral,2025-11,3,6059.49,1
Amravati_T091,Vibrance Integral,2025-12,17,32132.469999999998,4
Amravati_T091,Vibrance Integral,2026-01,21,17241.4,6
Amravati_T091,Vibrance Integral,2026-02,19,20527.94,5
Amravati_T091,Vibrance Integral,2026-03,5,5701.030000000001,3
Amravati_T092,Alto 5 SC,2025-10,7,4644.9,2
Amravati_T092,Alto 5 SC,2025-12,166,307114.71,2
Amravati_T092,Alto 5 SC,2026-01,18,19131.6,4
Amravati_T092,Alto 5 SC,2026-02,26,37846.13,4
Amravati_T092,Alto 5 SC,2026-03,44,33188.02,2
Amravati_T092,Cruiser 350 FS,2025-10,10,10594.32,4
Amravati_T092,Cruiser 350 FS,2025-11,40,64918.02999999999,10
Amravati_T092,Cruiser 350 FS,2025-12,36,52385.8,5
Amravati_T092,Cruiser 350 FS,2026-01,5,5774.66,2
Amravati_T092,Cruiser 350 FS,2026-02,1,615.52,1
Amravati_T092,Cruiser 350 FS,2026-03,140,122150.61,3
Amravati_T092,Vertimec 1.8 EC,2025-10,33,37087.99,3
Amravati_T092,Vertimec 1.8 EC,2025-11,8,13515.170000000002,2
Amravati_T092,Vertimec 1.8 EC,2025-12,16,9733.76,1
Amravati_T092,Vertimec 1.8 EC,2026-01,32,44601.409999999996,6
Amravati_T092,Vertimec 1.8 EC,2026-02,15,14344.789999999999,4
Amravati_T092,Vertimec 1.8 EC,2026-03,7,5804.1,2
Amravati_T094,Actara 25 WG,2025-11,3,4352.7300000000005,1
Amravati_T094,Actara 25 WG,2025-12,11,14938.720000000001,4
Amravati_T094,Actara 25 WG,2026-01,6,8004.719999999999,2
Amravati_T094,Actara 25 WG,2026-02,3,4797.4800000000005,1
Amravati_T094,Actara 25 WG,2026-03,13,10268.710000000001,4
